digit_1,digit_2,label
51595,23428,17
18598,58389,12
25380,18081,4
39992,48245,9
12063,34042,17
38696,58392,6
53112,6798,4
37272,33772,3
36958,29595,7
12874,30182,15
20399,10409,1
5500,24406,11
51639,19769,9
10774,18447,6
43473,50638,0
55336,51772,10
34355,55349,5
18428,29991,3
35352,12626,14
21961,39035,8
26438,25197,4
11047,3469,16
29582,13145,14
58975,36317,10
40454,27662,1
36938,17906,3
34323,39401,7
16857,40256,3
15735,19560,9
43152,12301,9
50173,31416,13
19289,50853,14
13370,11569,5
44864,22843,13
16943,5731,10
23381,41523,14
48618,40039,9
2710,19659,5
13289,33570,17
14814,52261,16
21825,35901,2
26140,12833,18
37128,14715,4
22470,11948,9
44669,18908,15
5585,57230,7
31305,8773,3
54991,57240,5
29160,49748,3
18271,47936,8
4840,33966,12
44682,31363,15
3491,20777,14
57188,3191,17
53774,19990,0
16999,18349,15
54143,9881,9
39303,13544,0
27241,46839,9
24297,15913,9
18876,13798,9
53553,59418,0
21310,12027,8
51593,16678,3
35196,34586,9
34265,17480,11
21784,45810,9
16847,47349,7
46822,15496,3
55017,4481,17
42259,50471,4
30094,45200,7
44028,13128,13
355,36613,16
32760,43318,5
3716,7996,1
40915,58503,3
5771,9016,15
58734,53712,3
32895,42430,7
4201,58616,9
45551,1981,12
36405,15485,16
31273,13632,8
59862,27678,8
13530,58922,15
12306,3620,7
1625,32379,3
42829,24591,2
20587,33007,11
28971,3910,6
54766,642,11
50941,36973,9
15976,13667,11
53496,16460,9
10188,53675,5
56999,379,13
59623,4769,9
34623,20472,8
42956,4448,8
2142,16661,16
28886,48666,12
55917,35943,0
29440,6682,10
21608,37198,8
36083,1861,11
24976,1782,6
5513,25005,0
2911,37730,12
18209,8657,13
43139,24948,15
35019,56187,13
43856,30707,9
24873,33236,18
57978,48781,12
40635,2102,16
19121,36373,1
49276,19858,5
56961,30482,5
38727,10763,16
29867,26418,15
41545,58789,1
26310,27872,16
51675,35693,18
27926,23833,17
50301,34115,14
29730,16104,11
16238,9750,0
531,9543,8
665,55122,8
12522,13793,8
51937,47342,2
1350,17179,8
20339,15492,0
24927,29403,10
9170,32949,11
33011,15814,0
7611,7525,7
35072,31602,3
29704,38826,2
3880,57501,8
1494,33154,6
1951,47618,3
36201,11168,16
49298,49961,10
2475,10020,1
55291,32933,12
49165,32536,1
25304,10597,9
7268,59495,8
53748,48352,3
49445,28318,10
19704,56132,16
33132,23149,16
55707,14944,9
21411,53354,0
30143,47759,11
50442,44359,1
53425,6222,11
40714,2548,13
26333,4908,5
38147,41623,1
9166,8703,0
37195,16690,2
56590,7418,7
26309,43064,3
32781,53717,6
9791,38892,12
12146,54805,11
6822,54641,15
12660,48156,6
44973,11456,14
57939,41634,0
17184,57134,16
2906,49046,17
31521,20058,1
41255,39744,3
13902,48606,5
733,42787,4
28126,45497,5
42144,22159,9
48186,37354,10
55274,58736,8
55638,24259,7
28030,7615,2
55018,21365,5
39523,34054,9
59961,24769,17
7576,7415,3
18874,41053,12
42309,50979,1
32227,31838,14
4956,37184,17
31595,34021,14
57198,57470,5
3028,47275,0
26470,40596,6
11798,28915,17
5766,17385,5
14096,42369,9
16174,43337,16
53486,16592,5
43874,42228,9
44842,49787,1
14307,5104,11
39027,2550,11
16689,3204,14
9927,48562,16
7633,25396,4
49995,27691,12
3938,43003,10
43644,36915,17
14216,183,18
44012,6111,17
29202,30517,18
46743,17159,14
5506,31150,11
27294,38201,4
16878,56170,17
40801,41526,1
4408,41321,5
49054,45310,16
33066,49315,7
28562,4422,16
8263,18840,12
38452,8489,0
11299,35087,0
36807,49763,12
1281,59842,16
38986,24117,14
4546,25836,0
46830,10714,2
37268,34592,18
34287,26973,9
41160,10091,3
39891,43073,4
20745,42261,1
5484,30508,10
56419,32754,6
47177,39148,18
51753,57550,7
51845,22924,8
23770,50101,0
28098,48806,12
12156,29742,4
559,20648,8
37387,4382,13
37549,7156,3
8504,41494,12
3671,10078,2
21370,52883,18
32866,22029,3
37652,58752,17
374,54735,12
9069,52967,10
51136,8024,11
26432,46869,15
34770,27415,6
17081,13194,18
3543,35468,6
13300,363,13
4515,42304,13
38938,7005,2
34983,36380,10
28882,46799,7
17436,18774,17
1630,6648,0
13206,27368,9
30515,33918,10
47713,11482,8
45755,54258,3
12121,17983,9
55057,6912,3
27170,22794,1
57344,52652,13
38749,25402,5
47640,49291,14
6668,12730,16
19888,639,9
49476,21251,11
56295,23533,6
21440,54315,11
42988,20753,8
44294,46665,6
36034,15201,3
17518,11721,5
34105,55832,10
15306,54514,9
45866,18703,0
59074,31386,10
59298,30703,8
1829,52981,14
43327,5963,10
47887,7727,9
48644,40999,10
47517,57355,17
27540,40448,18
41528,7779,4
1765,56414,9
11062,24647,1
50400,41378,12
428,55752,9
6085,32283,5
13539,19007,9
55776,54453,7
43339,7271,9
42918,42700,6
29762,10936,17
4319,57705,9
36666,6811,11
29810,23419,12
24433,13951,8
50417,4662,11
42054,11742,9
15553,47244,18
26203,19620,3
21632,25841,16
20607,36252,5
46778,8596,16
25477,12973,4
15523,40907,15
34694,56774,18
10417,39919,2
13796,30867,17
5969,22627,1
17104,42905,15
49553,48326,10
32269,43649,2
2713,54036,18
31122,26093,11
16230,33342,2
42693,5792,4
951,42528,16
28145,31586,15
19340,47527,1
51174,46261,18
58244,36068,6
55605,18724,4
43923,22732,14
22222,3598,18
5210,10001,17
10050,44329,14
12709,47429,10
56265,30864,14
3458,10681,9
36002,32764,3
40779,8019,9
59086,48024,1
4975,42192,18
2807,50646,10
18694,32765,10
59853,49513,4
20148,51135,4
35741,50067,12
38031,34222,10
15849,35360,10
32619,21646,18
25483,54395,11
11269,43090,3
36350,8655,7
29700,13423,8
43625,52019,5
11426,4582,17
13714,23360,7
54896,32195,7
57010,30980,5
53065,42240,2
48816,13271,13
47100,4910,6
45798,34098,8
8193,53018,1
40516,59596,10
40026,42934,11
11350,38223,12
49414,57747,4
35866,6402,6
7566,31361,0
3408,14059,9
24729,39163,18
50449,34151,8
6944,41515,3
35738,34541,9
31852,31853,1
33340,9508,11
1640,35330,18
30993,35443,2
58224,23172,0
53737,17673,3
51518,59346,5
30446,3161,11
25212,14963,15
42580,53214,7
19127,26091,7
57665,56614,2
12481,34195,9
16117,15313,13
21955,23284,6
12307,3020,18
13700,27753,11
25039,19154,2
26097,30363,9
46975,8552,2
55361,20808,6
56702,55880,17
31946,4013,10
6143,57964,2
40982,14341,18
50714,31935,2
50061,41158,0
32355,16276,5
19013,34463,5
25970,21826,17
6508,22307,3
24343,28203,0
26856,24531,12
17850,31342,6
32800,47717,7
51225,7465,0
49236,56922,11
18692,22525,13
2571,22949,9
8852,59856,7
44509,43520,16
34057,17710,3
47201,6334,9
17765,51706,3
35095,34748,6
15935,58957,5
25447,34494,11
42220,51441,16
8127,48415,12
54771,22161,4
41195,11993,9
3232,31882,16
13387,24890,14
16794,18380,3
11415,8502,16
8822,4404,6
51415,50896,9
52076,40317,9
5654,12610,4
52152,46859,6
38989,39721,12
2400,31117,3
16996,22139,2
8682,57973,1
32512,4236,3
54970,13149,16
11009,30607,1
45932,9384,5
26335,25009,16
13441,8441,8
33664,56664,2
27277,13203,9
16173,6344,11
11216,5366,13
39342,50370,7
10878,55094,16
10544,19503,15
34849,42852,10
6431,33371,12
55551,22334,9
57316,43880,8
29165,14269,9
43376,45450,9
25364,42001,11
30930,28586,1
24892,4738,0
34251,45149,2
53836,17568,13
10383,31000,6
39542,24913,9
50499,11884,9
25747,25386,9
53598,16491,12
2492,26005,18
21551,14354,10
45220,2212,15
39853,14205,3
37809,54107,12
57517,19158,10
51408,50954,5
16499,17332,15
55876,3445,15
55120,49556,12
33685,10555,1
4513,12212,1
15503,15927,13
22165,48748,11
41330,24210,9
48471,53962,7
24208,5934,14
48179,37230,15
36133,30575,5
8205,20060,9
51156,17640,13
26193,12423,6
3153,33561,4
5846,17432,2
44361,12128,10
23420,2509,18
17175,12266,9
53439,26779,2
20141,1136,6
28010,46811,6
42601,41127,14
41801,25240,5
5156,22601,0
6236,26424,9
2305,22912,0
35432,32254,5
14749,25829,3
51001,55378,3
43383,51945,9
54944,7198,18
34945,55871,14
14657,18394,2
44107,26101,15
58071,49048,5
59855,5211,5
15495,40990,4
3964,31621,9
30015,36245,14
36394,50842,1
31430,4987,5
43651,19055,13
1541,23786,0
36752,19547,0
36176,35476,7
56916,59207,1
47880,47995,14
38374,16223,17
27043,40820,9
4170,38069,8
28638,33117,13
14359,45101,14
22389,35980,7
12595,21002,1
37525,22028,13
23385,17861,18
6949,27315,4
9560,29324,16
39674,59296,0
21964,14486,14
45373,41006,13
2301,54568,12
18859,3142,11
59065,50695,2
55816,26821,2
7149,35841,17
47492,24176,3
13342,10033,4
27884,3486,11
51492,33930,11
21734,40701,16
33056,41739,1
5136,5758,11
59483,48362,6
22686,56182,15
41939,25203,14
33578,3975,2
50670,25655,9
3350,37543,0
48275,24537,9
47595,21234,15
20198,20128,0
39057,47579,9
30231,4067,0
8816,39302,13
2493,28929,2
10117,58185,7
54716,47196,18
26287,31850,16
12281,47300,6
13589,37452,0
30991,43911,16
17325,47894,9
18857,30511,12
59797,43279,7
20727,40543,6
1925,36774,14
55046,25591,11
19389,2612,7
21222,29952,10
21101,29310,14
31165,25443,1
40119,47057,8
15253,58394,17
42100,15085,5
21038,11600,11
59414,39068,17
57119,57079,18
19507,3565,9
33528,32261,17
22864,40583,9
45127,26967,7
7012,50464,7
58343,38779,10
35141,43310,9
28248,39326,0
49700,6170,3
13792,36477,9
7843,51,0
22461,28345,5
28643,44877,4
17587,15344,9
2743,7288,12
49225,42202,7
59217,36586,0
25958,17347,18
39715,45975,0
59570,51543,3
41764,32344,5
11000,35158,6
22560,21969,18
26974,23225,3
28526,22196,0
5333,51655,3
1901,26698,1
24942,5583,9
23312,59122,11
51678,4547,9
28606,30190,16
36291,41033,9
46146,48033,15
46588,41190,15
36914,6717,9
5845,21153,3
56197,38134,14
50510,13706,3
57117,56964,6
35925,14240,18
35156,17361,17
33701,20071,11
14822,274,15
9051,23007,14
24449,31314,0
1269,24968,2
32850,32913,12
8299,37148,5
44032,649,15
11966,44939,14
3259,20489,6
31570,37526,11
4864,42879,18
2450,32231,1
33760,28885,16
1867,23554,10
56342,19293,6
43471,44579,17
7252,42529,18
23173,37293,12
4062,18919,12
54456,15003,3
58315,43118,1
32833,13758,6
41822,29147,15
3268,20111,9
13601,30533,11
28294,44117,7
42478,56571,5
28980,4237,1
45290,28349,10
48614,13697,10
54022,3442,16
29195,31863,14
36643,40544,9
51643,11744,13
14748,36919,9
25222,58060,11
7033,1773,17
16026,31491,6
22634,27755,3
53458,20756,3
35688,269,10
41002,23402,16
4876,16050,10
50561,27799,15
41467,15627,15
5465,16613,16
43261,13356,18
34500,51552,9
13844,21524,3
2979,59396,2
59606,38704,18
29821,51311,15
51875,24673,15
32481,19739,3
51419,7478,9
8467,9928,15
50025,15486,12
31965,4574,2
52780,30234,13
26632,19040,6
22480,49295,8
48857,28719,8
1255,50539,0
41986,56218,16
38354,53934,0
58510,2256,4
42256,54898,3
29184,55555,17
50023,14243,16
23865,45737,8
11328,34036,9
46489,646,11
15559,6280,7
40073,8712,14
49226,52288,9
36286,58905,8
58331,32592,15
38987,1210,5
14346,54209,9
4484,38057,9
16908,20325,14
28354,48100,16
21563,18680,18
20941,26880,12
12939,28277,5
47764,29370,6
41831,28178,5
7534,40086,10
15054,10885,10
56835,10189,8
35673,41554,1
33073,45553,8
53671,27090,15
42121,49566,12
8104,32265,15
57677,57942,5
39991,38400,6
8734,17441,16
49272,57860,15
58891,41368,9
7220,11552,2
7348,59667,11
33730,20614,8
4077,22176,18
5568,13802,16
34120,17736,13
26876,56924,16
58410,35368,18
53939,53970,17
16781,12502,5
38657,34949,13
14393,39784,7
37572,31555,11
37611,8403,11
25723,55028,12
59476,56770,4
28540,14882,4
39020,47901,3
7580,50985,5
18761,22446,11
27735,17312,5
38377,856,12
50509,52586,1
4988,30389,10
13682,42188,2
18904,35335,4
435,57807,6
37463,180,11
29691,19876,2
59136,53966,10
9517,14185,4
7610,55894,14
32285,47725,3
10849,50395,5
41399,40467,8
2569,51672,1
52953,18153,9
6800,40997,9
24865,29234,9
43963,8594,7
31523,55750,16
56326,26062,14
53692,43700,4
52892,58427,1
10674,53720,11
11809,26348,11
32989,59130,2
21303,25061,1
5430,14166,3
59548,55609,1
39471,34406,4
4945,920,10
38249,46570,3
19063,37336,15
54627,48206,17
13186,501,9
17079,16373,8
34447,11345,5
44947,56875,12
33850,38885,15
19056,7213,16
37123,42938,12
32871,36294,15
10281,3110,4
20,10031,3
23868,37567,14
54800,1166,7
46914,35653,11
22429,34209,8
45124,57317,10
50013,29175,2
3797,4479,16
14348,7560,13
35419,48764,4
52044,35359,1
669,30340,0
28105,7519,8
20536,50358,18
49271,26519,8
43228,13823,4
18520,44245,1
53493,48113,14
26327,9551,7
49420,29217,15
58866,56907,8
15616,44725,1
27025,30571,12
36671,46411,15
50322,466,10
53666,18972,11
34558,35988,6
49507,31481,15
51417,30180,13
49951,12160,9
52723,10003,9
47146,7287,16
7238,38165,14
44555,49824,17
11770,24778,5
31312,26840,9
6981,14729,9
28240,53893,9
54140,55507,11
42219,4616,4
54491,2105,11
20894,30202,7
55510,27319,15
25478,50097,17
4501,57495,3
9548,23325,11
36673,15613,4
15964,32827,12
47351,7392,11
49635,1701,9
23109,44714,8
40988,37845,6
4568,18835,17
56813,21210,14
36142,15926,0
5276,6803,17
12109,20867,11
57354,7575,8
46136,31093,10
5610,7427,9
35198,34673,7
31787,33458,10
29848,14519,7
40636,12069,18
21169,26030,14
15404,40275,8
20739,50729,0
40036,22816,0
8548,40605,10
326,39686,3
44442,33129,9
37870,5330,0
5724,46449,3
39491,37762,7
35057,58915,17
6559,39327,12
18128,41930,4
6188,2313,14
46735,2340,0
31179,23778,12
2870,6776,14
44919,20202,18
33152,56373,6
30018,11487,15
54178,13599,7
35809,29471,0
7203,43002,2
20265,5272,0
39385,4768,4
16709,18852,1
7887,33486,6
11295,19958,5
32629,3653,18
14432,15005,2
7445,34801,18
42870,21486,17
29094,44868,16
57697,23351,0
10440,18735,3
14479,56636,17
57274,41511,13
10120,21103,6
11989,48667,3
17748,37438,14
25856,30600,2
5064,51568,7
37088,38552,18
39213,36463,2
37085,37687,13
7103,6030,17
7961,31475,15
9722,49480,4
44450,12103,9
50983,27838,12
41950,55104,3
29141,32799,3
51439,41145,13
58788,33015,15
45848,52558,9
11887,26299,6
18242,53363,4
11673,57055,5
57093,7400,8
42756,27108,11
32569,38967,8
19753,21717,12
34933,40946,4
4871,12696,9
11695,18844,16
15698,15638,15
52751,29990,11
45218,2789,6
34847,1507,9
52649,4130,7
13820,46877,4
29935,40834,13
39791,2090,7
54068,47969,1
25857,47210,13
51430,7963,14
44402,27887,15
2173,8377,16
43502,23636,13
42784,27085,17
15202,55469,13
22132,3467,5
1468,7125,16
39051,42034,17
14129,58281,6
40459,18240,12
3420,7321,5
8583,58401,9
38808,17103,3
26845,36008,17
55279,51214,11
20423,36272,9
58230,55085,13
15261,7744,15
20382,5154,0
26764,45658,12
50070,47581,0
6867,54769,13
57127,24748,3
35121,46543,11
18836,42048,9
39234,3236,16
47625,38197,11
627,27686,4
1835,32506,5
45927,3793,12
37623,51737,0
37533,20105,7
26113,39116,12
59337,33462,1
40390,57221,0
45153,46764,8
38840,39200,15
33950,45983,12
41790,29890,5
47639,22805,5
43683,29262,0
55623,54989,9
53215,12942,3
28785,2766,7
13905,58432,13
17474,53687,1
37456,44204,6
35387,20357,9
15121,8742,11
5613,16624,8
24448,30744,15
49876,42166,15
41357,49159,7
53968,34431,14
40096,45061,0
47733,958,15
28223,33943,10
57343,48624,2
23233,11757,7
29973,49671,14
50567,50893,6
14305,38373,4
16815,704,18
40244,24335,5
48881,30049,9
48521,49632,14
33871,16726,6
51057,46661,0
26238,52235,16
36824,1428,3
19628,39421,2
21136,46485,3
9341,729,4
30790,35654,1
23552,38380,9
48219,14326,4
20666,51232,6
33595,32240,6
11704,40952,6
7630,55423,13
23179,51045,0
49353,34442,2
13997,11384,11
4558,44092,11
9047,42642,9
11813,44331,15
15543,901,6
34879,13074,0
45713,28747,4
44405,41007,3
6054,31035,17
14678,33639,7
8461,31180,0
3968,41603,9
17779,53224,2
45461,3165,11
55350,1969,0
1972,19771,7
55642,37192,9
26200,113,1
37971,21818,10
42912,55732,3
47396,13549,8
54785,56890,5
4443,20042,11
28892,48791,0
31258,17369,2
32847,31026,9
50496,32805,8
10438,8510,18
31282,59881,13
7140,55909,5
20868,2986,16
11786,38068,11
15647,29828,10
6120,52634,2
44527,38507,3
54759,40766,13
55588,3333,2
55511,22976,8
54294,34816,6
15931,4883,3
14548,6333,16
15117,45701,9
50401,12887,15
50020,54613,11
31394,11148,13
56095,430,15
28457,3448,7
42809,3647,2
4735,54982,9
3064,43553,1
54497,51800,14
2095,47976,9
3971,39268,10
43185,21534,9
50742,26342,15
11488,54430,12
4856,29822,9
16770,41295,18
21670,19655,3
53937,32928,2
14643,28731,11
58077,57848,14
49853,26312,2
1028,53651,8
57087,4113,5
35575,19694,2
23834,57862,4
52570,4930,15
15794,15066,14
19259,34719,17
52810,49394,9
29164,41906,4
36788,12131,9
23757,9963,0
9936,27077,4
52511,14946,5
33515,18297,13
26658,50654,0
19498,53273,1
18388,51148,0
36000,17460,12
31400,4298,16
22703,48288,4
34827,11881,8
39107,40429,13
17907,46595,12
5691,2561,9
52775,11719,3
31441,5155,4
44476,4295,12
49205,9002,18
24191,33803,4
58387,46147,16
52761,56078,18
26291,53488,12
3421,34130,4
58076,34018,12
50229,8946,3
8197,1508,4
29028,57360,6
21883,41289,10
30151,46952,0
49214,12256,4
18987,9476,9
55508,21130,4
1170,54584,9
57509,9667,4
1268,21214,6
10336,47890,11
42105,37937,9
59928,11,5
32325,47102,2
33987,1688,6
34370,42465,18
12496,44184,9
43006,18662,11
50269,38438,11
27987,10785,11
53146,49121,18
29496,20603,6
8667,52909,4
29710,56701,16
22407,25254,8
45623,31582,3
27101,37653,0
14611,866,2
30666,55087,4
9692,532,8
36342,6356,1
2636,48768,7
23509,11079,1
50919,36287,12
35111,29580,9
26090,41862,1
27500,41908,10
2321,46473,16
26754,13545,0
40406,2594,10
17582,55154,15
49464,29561,13
14575,18538,9
692,434,9
41935,35454,2
20879,52349,17
17580,29423,16
55324,43195,9
14778,753,7
45851,50318,9
27972,44136,1
8235,50974,0
2584,6931,1
44481,31044,12
11272,13067,15
17842,59320,6
27604,39038,16
23230,36348,18
23478,4989,9
37421,51707,7
23974,45607,5
56585,21269,13
51529,3334,13
4949,21895,14
14310,43882,14
930,225,17
37130,34660,3
11285,54051,14
43370,9426,7
20529,3832,5
41277,11624,13
17228,53230,15
58906,36971,9
41631,35942,1
44029,21498,1
47845,11100,15
44811,59992,9
19764,45232,9
23731,35231,12
48981,5249,9
11479,817,8
50763,49167,10
12866,872,0
42488,1100,6
42712,58787,8
43571,55105,0
23050,16478,7
37391,8627,15
16088,25035,6
19088,4047,0
37122,44900,0
24474,1418,6
38573,38941,1
11714,54354,9
36799,13740,12
21700,36397,11
58180,16477,9
50600,40093,15
5191,42066,6
31603,59605,0
50199,19226,7
43716,32732,18
1562,36429,8
59114,8298,13
18674,597,6
43374,40361,13
23769,49000,4
36844,14258,0
10328,14186,15
14622,31184,18
40473,4248,10
3207,6553,6
51122,41133,8
51205,27802,14
45401,21134,4
21188,43176,2
1358,32839,6
18697,53206,10
1639,55989,17
49965,30507,6
8099,12517,11
31296,1876,9
55355,38766,0
7323,38674,18
52239,38765,17
16419,26704,13
28182,22783,5
25491,42972,15
36281,42576,17
27627,9382,16
19904,24840,9
14412,10700,0
6548,22712,2
39908,52654,1
59464,8179,13
27667,3535,14
12994,11645,12
32225,27941,5
22026,55029,0
48626,5186,12
20932,31580,4
27074,8812,9
56426,22476,10
24204,19104,9
607,54670,5
8868,37149,8
51683,1566,12
50629,30545,8
25662,17349,0
22273,10064,8
40782,1057,7
7361,36692,0
48197,18885,18
48702,45520,17
46061,10730,12
2900,41176,16
54362,10024,2
19294,51403,4
9234,27587,2
56435,26989,12
34971,40480,3
4592,33564,15
18888,4727,8
40538,58465,3
35522,56691,11
24513,24953,8
17554,43435,12
58283,23282,8
10548,57716,11
17010,34752,13
15764,20504,16
36951,46297,16
41945,31345,12
59316,9599,1
21225,19310,18
58839,24842,0
33910,50883,8
51671,58637,18
6933,47978,7
43267,10240,9
10299,34083,1
32266,33469,11
44010,56107,16
58150,13084,6
36580,11776,14
9235,40852,17
47947,15582,9
34493,41264,11
5590,23821,0
58831,16109,2
9212,56914,0
57018,36528,14
6482,11561,1
10155,967,13
25013,6206,10
10750,26942,3
23139,43415,4
21141,54505,8
20227,11284,12
40319,24845,17
21628,12192,4
1686,42127,8
49694,21684,15
2374,29642,12
44421,3119,17
4967,38845,1
15427,4496,9
35527,19895,16
7944,13499,9
53058,2365,15
5357,6091,7
53782,21368,6
26864,30337,1
8322,49557,10
29876,32529,7
39554,27553,12
59169,40838,7
337,33572,15
780,59840,9
9756,51951,4
5180,46406,3
4105,42486,10
2625,2751,3
41473,34015,4
20098,9902,1
30909,25327,10
858,17213,1
50466,27750,6
39933,46556,11
35620,3338,8
50697,17578,14
5368,26514,1
43102,41287,3
32832,7927,5
39841,18175,9
39894,24344,8
28006,30184,18
8381,34040,17
35395,47199,11
55775,3558,14
59153,42118,18
52626,27006,6
36843,5009,17
5743,57211,5
10833,8075,3
51423,50315,2
48048,42319,2
42503,43315,1
19363,37874,5
27964,16861,3
59677,56780,7
26702,32538,16
9417,5499,5
20704,2810,8
58695,49047,6
45332,55159,9
478,54479,10
57995,53430,2
49374,28177,6
54962,26748,18
45756,29330,15
19484,39106,1
10762,9147,13
54484,44423,9
52000,52778,5
21347,6504,5
47703,45330,13
5208,56384,10
33323,31372,2
2785,36140,7
56100,54225,5
18617,59815,3
38639,29648,14
48052,57192,1
4637,43150,4
15855,31925,12
36338,58302,17
52846,2591,16
51746,58327,3
48282,9807,5
27391,28788,17
48531,9324,3
58931,38908,16
10337,57307,11
23968,10367,11
47821,17672,17
43865,31567,9
2530,21202,10
49034,22857,0
42125,7654,11
24590,999,6
963,35583,4
47335,48477,9
35742,17204,6
1649,2385,9
23358,57930,2
38671,41491,3
41234,44340,9
45338,31199,0
46042,16936,15
23823,48307,5
25750,7077,4
42282,36542,12
21538,34548,3
738,3223,16
44673,334,18
7229,47897,18
26544,46302,1
50287,51448,2
7277,20407,9
34379,50501,1
52184,55678,11
19554,54529,7
52314,4339,12
16594,5045,18
50073,53233,1
25815,8969,0
56314,23749,10
28674,15689,16
13852,32681,7
4285,44898,11
19845,13940,5
22966,30999,8
53850,35348,0
38407,593,1
18659,44600,18
50608,41050,15
17188,29901,1
5402,52010,16
13845,39960,0
31968,41219,9
41302,17340,16
49904,59780,13
20698,57616,17
28447,24338,12
29662,52225,2
51117,37314,3
10217,21785,8
36593,55574,1
10373,20985,12
12634,441,18
49187,26879,13
39649,3846,16
3093,42924,9
25485,734,17
1633,10142,9
13295,21042,2
51995,35949,3
47502,40608,18
35076,1554,4
26258,33220,5
11126,43740,4
23033,34861,7
28013,14257,4
42217,57105,2
27012,45113,15
2933,29285,10
10738,12440,9
24010,51948,8
52922,44456,12
45602,24725,14
35749,22436,9
40098,25818,9
23635,35499,16
15842,59234,14
32245,54809,10
34227,24477,16
58740,340,16
55846,25363,16
48289,34415,7
3167,55048,9
9550,1814,13
36808,8713,14
5007,20658,0
17800,15547,12
57871,5270,3
58280,22261,17
48064,34274,14
3379,21036,15
37030,52158,4
40276,48436,13
37500,43920,18
21456,9422,9
48941,52298,3
20886,9846,9
48649,36105,7
39434,7653,2
35079,49664,1
52264,56217,9
7452,48030,9
2597,51463,3
18527,26498,15
48178,50692,8
16855,361,12
53718,42471,13
55834,13750,12
59295,46603,9
55703,15851,1
27219,25468,14
29957,993,10
5122,185,7
48247,38895,15
49601,59716,4
46223,5587,6
33505,23001,2
15644,40580,11
33727,57761,1
14154,32077,11
10530,36781,2
53248,36648,8
248,1687,16
1483,32812,16
12064,54124,6
18417,12980,15
37707,19490,0
10821,4138,3
26508,3661,0
11494,10688,2
2654,17746,13
21740,40598,11
41687,20869,3
54671,36904,11
3316,30367,13
36775,51629,0
34129,16523,0
47317,13501,1
19097,32907,8
45768,20378,12
53953,39136,3
13341,58355,1
14957,45203,2
20872,30492,11
25523,2853,10
54835,12264,0
50973,36122,18
37051,40219,1
37019,13781,8
49536,40490,12
52156,26665,0
25873,56318,0
45091,25731,17
53226,21242,0
54280,50253,3
33464,27773,9
42742,45281,2
26057,3865,17
40006,9424,12
25131,2416,4
58188,34461,12
4655,23228,6
53307,13821,5
45630,48168,0
48642,40858,12
28622,37084,11
21643,42353,11
37110,20032,16
9708,39843,10
3328,17493,4
29437,45895,7
14826,41361,6
6586,15922,16
17909,58526,7
40227,18548,15
36053,43647,8
41062,16207,15
22542,1273,13
52668,58622,14
41711,26343,0
47144,15857,3
54636,55070,2
11066,24445,0
46548,47378,11
6817,3639,4
15312,30886,13
38793,36299,8
34527,57023,15
26729,27005,7
4583,21117,15
20448,29414,0
57928,17834,1
52907,57664,17
35177,52445,17
14314,11288,17
22975,4258,8
11242,54814,4
38771,37772,18
53016,14277,16
42725,18701,14
41763,29362,15
58814,18434,17
26205,45566,15
8330,21897,18
47791,19162,5
23524,57548,4
55258,11379,0
21585,17076,4
27367,1694,6
15978,55891,4
41627,20722,8
51734,26629,3
7319,20469,6
41131,31806,15
35873,16736,6
5524,4918,0
2010,9942,1
469,38386,8
43411,31710,17
11701,7022,1
39497,44088,13
7010,55519,17
22360,36900,5
6260,19710,6
51831,27813,5
49060,53443,5
37999,7306,16
1965,46604,9
17642,27348,17
38788,20787,10
17870,43100,3
38427,14896,8
53759,20545,17
7680,3594,18
50639,13212,3
4446,40092,8
45103,57553,5
35319,52613,0
23586,47536,7
31119,32715,9
32381,20268,2
23703,13910,11
1501,36817,4
51426,58308,16
32929,5674,0
3630,16542,4
51285,42387,14
27339,59755,0
14026,5239,10
48893,18945,17
43380,28245,10
10918,56681,9
47933,6097,9
31260,17305,1
9710,41393,8
29789,22534,7
20290,25573,12
52240,21010,10
58899,57348,17
34567,44114,6
38334,33294,5
50584,29783,7
41474,30810,11
42156,6753,13
36644,2046,13
31494,15059,13
49378,24911,18
40051,12247,13
11017,6271,4
13239,4702,15
59498,364,18
1942,10062,14
36875,29692,4
8842,30611,3
42843,5667,1
47651,31647,10
29987,33322,4
8347,36981,5
30252,43492,3
18630,46087,18
52697,7365,18
55762,37356,6
8668,47875,10
34646,53276,18
15730,59006,18
32180,34979,8
53995,44518,9
16743,25725,9
43106,30968,6
36247,58317,11
16842,5793,12
56458,7618,12
515,4102,4
21291,4124,9
23682,48015,13
12926,57116,8
5280,23887,11
52766,13147,6
12731,45806,7
55645,12338,3
51103,52592,17
9232,44363,9
48104,5016,2
52434,40281,3
39073,1807,10
25867,38560,11
9228,40229,15
7770,50785,17
34192,37462,2
5713,49859,12
11040,4509,2
57113,56917,2
47293,13085,6
4615,4031,11
34008,47327,10
7819,12320,18
19985,22886,0
57972,7960,2
43589,6382,9
54745,8505,3
48455,16813,2
17794,17375,17
24954,47635,8
5584,37283,18
13937,57657,18
5497,18726,13
42108,21833,14
7940,44317,10
25278,24241,8
6963,51561,3
29181,45314,16
4423,8252,5
59955,23436,17
12235,24782,1
9954,11944,16
13033,33156,9
35206,32964,3
48075,7831,1
6711,21075,12
48416,2276,13
22199,38605,0
33082,52507,14
47383,51062,7
26609,8383,10
17993,42208,17
50808,49036,6
42036,52364,14
37416,51635,3
52820,37547,1
12740,47454,6
