digit_1,digit_2,label
32325,47102,8
33987,1688,8
34370,42465,14
12496,44184,9
43006,18662,3
50269,38438,9
27987,10785,5
53146,49121,18
29496,20603,8
8667,52909,10
29710,56701,16
22407,25254,10
45623,31582,9
27101,37653,6
14611,866,10
30666,55087,8
9692,532,14
36342,6356,5
2636,48768,15
23509,11079,9
50919,36287,8
35111,29580,11
26090,41862,9
27500,41908,6
2321,46473,16
26754,13545,6
40406,2594,8
17582,55154,9
49464,29561,13
14575,18538,1
692,434,13
41935,35454,10
20879,52349,17
17580,29423,10
55324,43195,1
14778,753,13
45851,50318,15
27972,44136,9
8235,50974,4
2584,6931,1
44481,31044,8
11272,13067,7
17842,59320,10
27604,39038,8
23230,36348,16
23478,4989,13
37421,51707,13
23974,45607,9
56585,21269,7
51529,3334,5
4949,21895,14
14310,43882,6
930,225,17
37130,34660,11
11285,54051,8
43370,9426,11
20529,3832,9
41277,11624,9
17228,53230,13
58906,36971,13
41631,35942,7
44029,21498,1
47845,11100,11
44811,59992,9
19764,45232,11
23731,35231,6
48981,5249,3
11479,817,14
50763,49167,8
12866,872,6
42488,1100,6
42712,58787,16
43571,55105,4
23050,16478,13
37391,8627,15
16088,25035,12
19088,4047,4
37122,44900,8
24474,1418,12
38573,38941,1
11714,54354,3
36799,13740,10
21700,36397,9
58180,16477,9
50600,40093,7
5191,42066,8
31603,59605,2
50199,19226,13
43716,32732,14
1562,36429,14
59114,8298,5
18674,597,14
43374,40361,11
23769,49000,12
36844,14258,2
10328,14186,9
14622,31184,16
40473,4248,6
3207,6553,12
51122,41133,8
51205,27802,12
45401,21134,4
21188,43176,10
1358,32839,12
18697,53206,10
1639,55989,15
49965,30507,12
8099,12517,5
31296,1876,1
55355,38766,0
7323,38674,14
52239,38765,17
16419,26704,11
28182,22783,13
25491,42972,13
36281,42576,15
27627,9382,12
19904,24840,7
14412,10700,0
6548,22712,8
39908,52654,7
59464,8179,13
27667,3535,12
12994,11645,10
32225,27941,13
22026,55029,2
48626,5186,6
20932,31580,8
27074,8812,9
56426,22476,8
24204,19104,3
607,54670,11
8868,37149,14
51683,1566,10
50629,30545,8
25662,17349,4
22273,10064,12
40782,1057,9
7361,36692,6
48197,18885,14
48702,45520,11
46061,10730,6
2900,41176,12
54362,10024,10
19294,51403,8
9234,27587,10
56435,26989,4
34971,40480,7
4592,33564,13
18888,4727,12
40538,58465,9
35522,56691,5
24513,24953,10
17554,43435,4
58283,23282,16
10548,57716,9
17010,34752,7
15764,20504,10
36951,46297,14
41945,31345,8
59316,9599,3
21225,19310,14
58839,24842,6
33910,50883,14
51671,58637,10
6933,47978,9
43267,10240,1
10299,34083,7
32266,33469,9
44010,56107,16
58150,13084,14
36580,11776,12
9235,40852,15
47947,15582,1
34493,41264,3
5590,23821,4
58831,16109,4
9212,56914,2
57018,36528,14
6482,11561,7
10155,967,7
25013,6206,8
10750,26942,3
23139,43415,10
21141,54505,8
20227,11284,10
40319,24845,9
21628,12192,4
1686,42127,14
49694,21684,13
2374,29642,4
44421,3119,17
4967,38845,9
15427,4496,1
35527,19895,8
7944,13499,9
53058,2365,7
5357,6091,9
53782,21368,14
26864,30337,5
8322,49557,10
29876,32529,9
39554,27553,4
59169,40838,11
337,33572,13
780,59840,1
9756,51951,6
5180,46406,7
4105,42486,2
2625,2751,5
41473,34015,8
20098,9902,5
30909,25327,2
858,17213,9
50466,27750,10
39933,46556,5
35620,3338,8
50697,17578,12
5368,26514,1
43102,41287,3
32832,7927,9
39841,18175,17
39894,24344,12
28006,30184,12
8381,34040,11
35395,47199,3
55775,3558,10
59153,42118,10
52626,27006,12
36843,5009,15
5743,57211,13
10833,8075,9
51423,50315,6
48048,42319,6
42503,43315,3
19363,37874,11
27964,16861,11
59677,56780,9
26702,32538,10
9417,5499,11
20704,2810,14
58695,49047,12
45332,55159,11
478,54479,8
57995,53430,2
49374,28177,6
54962,26748,18
45756,29330,15
19484,39106,5
10762,9147,7
54484,44423,11
52000,52778,11
21347,6504,11
47703,45330,13
5208,56384,10
33323,31372,10
2785,36140,13
56100,54225,7
18617,59815,7
38639,29648,12
48052,57192,7
4637,43150,12
15855,31925,8
36338,58302,11
52846,2591,16
51746,58327,11
48282,9807,9
27391,28788,17
48531,9324,5
58931,38908,10
10337,57307,9
23968,10367,9
47821,17672,11
43865,31567,3
2530,21202,2
49034,22857,2
42125,7654,9
24590,999,10
963,35583,12
47335,48477,9
35742,17204,6
1649,2385,11
23358,57930,8
38671,41491,7
41234,44340,11
45338,31199,6
46042,16936,13
23823,48307,5
25750,7077,4
42282,36542,10
21538,34548,9
738,3223,8
44673,334,14
7229,47897,16
26544,46302,5
50287,51448,4
7277,20407,7
34379,50501,5
52184,55678,11
19554,54529,7
52314,4339,8
16594,5045,16
50073,53233,7
25815,8969,6
56314,23749,6
28674,15689,16
13852,32681,11
4285,44898,9
19845,13940,5
22966,30999,16
53850,35348,4
38407,593,5
18659,44600,10
50608,41050,7
17188,29901,3
5402,52010,16
13845,39960,6
31968,41219,17
41302,17340,16
49904,59780,13
20698,57616,17
28447,24338,10
29662,52225,4
51117,37314,5
10217,21785,16
36593,55574,3
10373,20985,8
12634,441,10
49187,26879,11
39649,3846,14
3093,42924,17
25485,734,9
1633,10142,13
13295,21042,4
51995,35949,9
47502,40608,10
35076,1554,6
26258,33220,5
11126,43740,8
23033,34861,11
28013,14257,6
42217,57105,2
27012,45113,7
2933,29285,6
10738,12440,17
24010,51948,10
52922,44456,6
45602,24725,10
35749,22436,1
40098,25818,1
23635,35499,16
15842,59234,8
32245,54809,2
34227,24477,16
58740,340,12
55846,25363,8
48289,34415,15
3167,55048,7
9550,1814,5
36808,8713,14
5007,20658,0
17800,15547,10
57871,5270,5
58280,22261,13
48064,34274,8
3379,21036,7
37030,52158,12
40276,48436,5
37500,43920,16
21456,9422,7
48941,52298,9
20886,9846,9
48649,36105,13
39434,7653,4
35079,49664,7
52264,56217,5
7452,48030,15
2597,51463,3
18527,26498,9
48178,50692,10
16855,361,4
53718,42471,9
55834,13750,12
59295,46603,9
55703,15851,7
27219,25468,12
29957,993,2
5122,185,11
48247,38895,13
49601,59716,4
46223,5587,14
33505,23001,4
15644,40580,11
33727,57761,3
14154,32077,3
10530,36781,2
53248,36648,16
248,1687,8
1483,32812,8
12064,54124,10
18417,12980,11
37707,19490,6
10821,4138,3
26508,3661,0
11494,10688,6
2654,17746,5
21740,40598,3
41687,20869,5
54671,36904,7
3316,30367,13
36775,51629,2
34129,16523,2
47317,13501,9
19097,32907,10
45768,20378,4
53953,39136,11
13341,58355,9
14957,45203,6
20872,30492,5
25523,2853,4
54835,12264,0
50973,36122,18
37051,40219,9
37019,13781,12
49536,40490,8
52156,26665,6
25873,56318,8
45091,25731,13
53226,21242,4
54280,50253,11
33464,27773,9
42742,45281,6
26057,3865,11
40006,9424,12
25131,2416,12
58188,34461,10
4655,23228,6
53307,13821,9
45630,48168,6
48642,40858,6
28622,37084,3
21643,42353,5
37110,20032,8
9708,39843,10
3328,17493,4
29437,45895,13
14826,41361,14
6586,15922,8
17909,58526,9
40227,18548,11
36053,43647,12
41062,16207,13
22542,1273,7
52668,58622,6
41711,26343,6
47144,15857,11
54636,55070,10
11066,24445,2
46548,47378,5
6817,3639,8
15312,30886,13
38793,36299,10
34527,57023,11
26729,27005,13
4583,21117,9
20448,29414,2
57928,17834,3
52907,57664,11
35177,52445,15
14314,11288,9
22975,4258,14
11242,54814,6
38771,37772,12
53016,14277,8
42725,18701,12
41763,29362,15
58814,18434,13
26205,45566,7
8330,21897,10
47791,19162,5
23524,57548,12
55258,11379,4
21585,17076,10
27367,1694,8
15978,55891,10
41627,20722,8
51734,26629,9
7319,20469,10
41131,31806,13
35873,16736,8
5524,4918,6
2010,9942,3
469,38386,16
43411,31710,9
11701,7022,1
39497,44088,11
7010,55519,15
22360,36900,11
6260,19710,10
51831,27813,5
49060,53443,11
37999,7306,14
1965,46604,5
17642,27348,13
38788,20787,8
17870,43100,7
38427,14896,10
53759,20545,13
7680,3594,18
50639,13212,11
4446,40092,10
45103,57553,13
35319,52613,4
23586,47536,7
31119,32715,17
32381,20268,8
23703,13910,3
1501,36817,4
51426,58308,8
32929,5674,6
3630,16542,12
51285,42387,6
27339,59755,6
14026,5239,4
48893,18945,15
43380,28245,4
10918,56681,13
47933,6097,9
31260,17305,9
9710,41393,8
29789,22534,9
20290,25573,12
52240,21010,4
58899,57348,15
34567,44114,14
38334,33294,11
50584,29783,13
41474,30810,3
42156,6753,5
36644,2046,7
31494,15059,5
49378,24911,12
40051,12247,7
11017,6271,6
13239,4702,9
59498,364,10
1942,10062,6
36875,29692,6
8842,30611,7
42843,5667,7
47651,31647,4
29987,33322,10
8347,36981,11
30252,43492,9
18630,46087,12
52697,7365,12
55762,37356,14
8668,47875,6
34646,53276,12
15730,59006,10
32180,34979,14
53995,44518,3
16743,25725,3
43106,30968,10
36247,58317,5
16842,5793,10
56458,7618,12
515,4102,6
21291,4124,15
23682,48015,13
12926,57116,8
5280,23887,9
52766,13147,6
12731,45806,11
55645,12338,9
51103,52592,15
9232,44363,5
48104,5016,10
52434,40281,9
39073,1807,10
25867,38560,5
9228,40229,11
7770,50785,15
34192,37462,6
5713,49859,4
11040,4509,6
57113,56917,4
47293,13085,10
4615,4031,5
34008,47327,2
7819,12320,10
19985,22886,0
57972,7960,6
43589,6382,15
54745,8505,7
48455,16813,10
17794,17375,13
24954,47635,16
5584,37283,16
13937,57657,12
5497,18726,7
42108,21833,10
7940,44317,10
25278,24241,8
6963,51561,9
29181,45314,10
4423,8252,9
59955,23436,11
12235,24782,9
9954,11944,14
13033,33156,9
35206,32964,9
48075,7831,9
6711,21075,6
48416,2276,11
22199,38605,2
33082,52507,12
47383,51062,13
26609,8383,10
17993,42208,11
50808,49036,6
42036,52364,12
37416,51635,5
52820,37547,7
12740,47454,8
15099,34063,10
19993,42449,11
43596,11972,15
28965,13502,5
34346,5439,5
5067,19968,4
23118,18294,5
38202,44490,7
33197,46016,9
6762,34874,4
21272,59834,9
39925,38306,13
1082,1073,11
38117,28393,11
54152,22806,13
31487,19399,1
22840,21855,14
34680,20751,2
53032,41447,4
51588,12969,12
45076,33560,7
11522,14780,10
41445,9461,4
43689,58380,6
52725,33911,9
10428,26063,16
40645,14254,17
5172,7217,18
9562,1744,5
14109,55110,6
12569,37794,9
45215,28038,8
47456,37318,18
33707,54844,2
14250,4706,10
11181,38985,9
58584,46607,7
57342,9258,4
27672,7317,3
4594,15539,10
26700,1338,12
36090,4234,3
17046,17461,7
57148,24441,15
17947,27682,9
16925,35800,2
29695,52471,7
26255,17926,11
53552,26959,6
18752,39091,11
32452,22739,15
23123,59635,10
33516,45510,7
36751,49224,8
32120,43333,15
54648,3570,11
23815,58289,11
50900,25949,11
22914,37607,2
7704,23178,15
586,49022,13
28534,31198,6
15865,27699,6
34342,28580,9
22867,26243,6
4188,40437,14
6932,39086,13
38051,26179,18
3171,29220,5
35535,46804,11
40205,24854,8
48234,14885,13
23055,27465,5
194,2373,4
10125,55556,3
2461,4267,6
44330,40965,6
14916,44040,3
31098,43170,3
27156,5827,14
37273,40201,5
50513,32469,12
41604,41639,10
20518,30957,14
7939,56108,7
33247,43688,9
37908,30269,7
9507,39673,3
36178,52819,8
39492,35891,7
12876,12859,8
1415,21220,7
7135,17715,3
1398,96,13
2407,27034,5
49966,44420,9
15871,10880,7
375,39443,6
25954,49863,10
52934,21518,7
51189,6453,14
29718,5628,8
6927,18116,7
45909,23164,8
28821,25339,7
14078,53710,9
16866,16732,3
27120,52873,6
57556,32099,14
51591,56046,8
9703,51527,9
59270,6977,9
24768,14617,10
59103,54825,1
49193,34359,4
41579,26178,2
41969,2813,5
35967,6612,11
37072,17734,8
9028,40904,8
40900,27557,7
9115,39977,8
20349,45722,0
7228,4819,10
28055,48882,18
46130,27754,5
26778,19852,12
1277,37562,5
55131,634,16
39424,15162,14
58036,56684,9
17167,43719,16
43519,42689,14
26539,46765,8
7937,25938,10
48708,31619,15
36254,39797,7
37108,53136,12
52838,46022,8
55171,34206,8
17928,14589,1
740,42632,8
14163,46139,2
40774,18208,7
30825,1351,12
28255,33961,15
2879,37594,6
35309,17101,9
52563,18292,9
18372,20447,5
26683,4673,15
32234,35059,12
38600,34377,18
48507,5381,10
21341,51742,4
36920,44515,13
22432,12448,6
43925,52549,8
16429,58663,5
27763,41470,10
20446,41879,3
22539,52241,15
8741,4719,10
23564,35260,9
1195,43670,3
3071,25752,6
43894,53139,10
32566,284,10
50161,41894,5
57081,7419,10
39109,7649,8
31449,21880,4
4196,13691,10
58963,46154,9
55081,28650,9
50574,14081,7
56216,24053,18
2369,48773,16
42612,55911,0
36773,52670,11
30862,16233,9
15873,53614,12
47776,787,1
53548,34730,7
14147,22486,8
40232,55200,16
43804,40680,10
56110,42322,6
2235,30927,8
13662,53949,13
45938,5469,8
30775,5924,17
42060,52285,16
2229,35375,15
771,26847,9
23298,27087,12
34942,9800,14
7089,17392,1
11779,52123,9
41380,33171,13
29204,36353,6
23675,41582,7
36129,47206,13
57947,25365,13
25668,15509,6
16150,48025,7
58441,9500,8
4117,37486,11
44499,4713,4
1111,26012,7
16359,6291,7
35920,56879,15
26630,1968,11
59879,53723,13
30236,38838,15
59385,13431,15
1891,10767,13
31370,15889,4
32161,36138,8
21298,34203,9
29567,43979,7
1680,54975,6
35647,22959,18
9187,12509,12
6290,220,7
27252,20592,10
15396,43789,3
24507,59604,18
6163,13588,16
23322,18484,7
12521,16959,6
29793,3261,10
25453,52087,7
8591,57494,2
41927,13688,4
23003,3692,8
48613,40688,5
57350,53200,12
17579,36789,2
7314,19447,11
15884,26044,5
3188,53122,10
10926,24144,4
37115,20360,18
43574,50219,6
10103,49319,13
2579,31002,11
55322,19492,5
59444,11385,11
33153,54893,9
1427,40396,2
21882,24108,12
24282,45916,8
54747,12206,15
52243,42492,13
6488,37877,10
33228,33743,2
33893,28624,15
3883,541,12
56249,23923,10
47457,37507,14
14677,16092,11
6370,23240,6
25060,55050,10
42055,43582,9
50491,58367,10
32478,17854,9
1820,25503,13
28230,12138,7
53498,45790,2
46896,18865,2
51282,54114,14
20608,34156,1
47486,23938,11
23905,33289,14
30342,53105,11
1238,31789,3
32793,50049,4
33755,30681,11
58956,52247,4
44568,17463,17
50162,16475,8
48865,59096,10
37578,36186,12
42952,1092,10
53625,32050,12
19292,54890,7
34997,47242,14
36418,9220,17
24655,15834,12
45697,18952,15
45911,4038,7
59494,26377,13
33616,3202,16
18696,58291,11
46021,32778,9
32064,29986,10
57239,25241,15
12089,44186,5
36503,3128,8
52300,19515,12
17633,36552,8
1882,8373,10
5117,29807,5
30941,8684,10
22934,50003,17
36101,5729,6
46464,18340,7
6340,52004,9
44036,35779,3
23899,50662,13
12702,34507,7
50069,45987,9
24485,46696,3
1949,59405,16
1476,38843,8
20699,26931,7
53754,55596,7
36882,21929,6
14988,17572,14
4731,56731,9
3451,19972,15
17726,33446,1
6585,58848,10
45334,29755,5
52893,23571,11
2765,59906,5
12666,26131,5
38592,48478,9
45619,33836,10
8685,34569,15
6754,10209,7
20099,23549,7
8799,2172,11
50975,42453,11
10331,31012,5
38564,5641,5
57583,52304,11
4096,32807,3
13711,5609,9
27136,1780,9
4175,21247,8
45375,48632,8
6900,15406,9
38091,5534,15
15793,27915,5
49286,58128,10
42341,25789,5
46982,40537,9
45641,54832,1
46682,11535,9
41178,57554,15
54863,25000,10
42401,5451,7
45077,55287,7
23427,46501,14
17913,46267,5
26862,15294,9
48600,47790,2
38667,51894,6
24979,2221,17
44583,33741,1
35669,33973,6
16035,33245,14
7853,36484,9
57916,17696,7
51761,17784,17
155,40195,14
42913,15168,7
14797,24163,3
51644,59081,12
30921,37517,7
28992,8911,6
34977,50213,3
28989,4153,10
3212,589,10
43076,17666,12
47691,59334,7
11270,19964,11
16751,1638,14
59485,38899,17
12130,28314,15
1908,39009,10
26252,31261,15
39505,36399,5
55389,881,11
50616,46323,10
16155,6464,10
45422,21466,3
3517,3966,9
7192,52734,7
20440,10403,4
9280,52646,15
16248,36220,13
30998,27325,16
46124,53121,6
20333,48368,10
13686,15751,8
444,43629,10
9025,56803,4
50056,9827,10
2325,39394,6
48943,53077,1
51889,15997,7
49906,41237,8
8371,45595,16
41968,380,7
38623,31213,17
5808,5456,5
44693,15777,1
59079,8282,15
17483,38321,10
8029,438,12
30134,25077,10
36695,1159,11
52979,34533,12
54005,216,1
41334,50553,16
127,56128,9
5575,50068,8
49026,54437,14
35105,47301,14
34898,49922,8
4427,20498,9
46011,34776,8
34759,20774,9
52167,55947,4
52680,39476,9
59603,42507,12
58471,17067,9
23666,46736,10
56382,23557,7
41620,17017,7
22010,8860,8
23628,59362,15
56971,56880,8
30660,55658,13
58953,13634,5
55790,39099,11
28952,53883,9
31121,34644,7
10484,48785,10
50001,41072,13
50796,2711,14
20908,1853,12
19573,25531,5
7993,41672,3
5001,8660,4
29930,56665,4
37339,103,11
36918,877,9
42434,11310,8
36530,45451,8
2039,32675,2
7247,42441,3
12955,14287,11
49412,22131,14
22639,11794,1
46935,17557,9
43098,26434,7
54169,59936,10
48914,16213,12
31111,21180,10
54504,47176,17
41490,22947,9
7134,49789,6
5040,2348,13
52073,39882,9
18129,27570,11
11915,10830,9
58223,9922,0
54634,12222,7
24847,52805,14
19160,25091,8
33986,6789,9
52512,51531,11
46732,1600,6
57635,15947,6
15394,55982,6
28404,994,9
47158,53381,1
38040,11193,4
39344,15081,15
18296,56581,12
37943,51034,10
3850,15291,1
13047,41564,14
30405,52584,11
29846,14854,14
4296,1706,13
51288,56856,8
37358,24110,13
6103,32700,7
55893,49803,11
18080,41859,6
15041,57490,11
53839,4688,7
23028,43931,8
4748,37993,6
4517,11455,13
45384,2295,6
12970,54435,14
36745,51979,12
34554,10043,17
5244,13462,9
1326,55007,16
28093,21189,16
28519,27242,1
49559,21099,4
45175,35521,13
56340,55436,10
22123,34331,15
41244,34058,10
12525,40215,13
4192,33544,14
49823,14917,9
26628,37223,11
37174,49308,4
56920,9465,11
14264,8694,10
15774,22316,12
17969,5745,16
1158,46165,4
42833,30341,14
3185,52991,12
3812,43736,9
45555,19069,11
2684,54690,2
2464,13920,10
15264,1065,2
7251,25178,14
30730,41644,11
35904,51334,13
22770,38695,9
42707,15254,10
1842,15511,7
54509,57623,18
9755,26818,1
13729,23758,6
24561,24142,10
41320,17922,4
39594,59349,6
3925,58062,9
25048,38098,11
52053,34336,12
56604,36532,8
5348,21862,14
5144,21847,1
48369,55691,14
17339,23070,9
28581,30495,15
13440,44482,9
33307,40182,12
53047,48873,9
20016,28191,4
5059,2975,7
9460,68,6
45248,46091,11
35686,7114,9
974,2093,15
23877,10008,8
34632,26646,3
50869,33292,8
10441,46397,13
4118,13099,12
5889,27285,12
16288,31542,14
8317,23838,13
57469,16180,13
49426,30963,7
33483,44171,17
4764,38736,2
45643,45779,8
40918,27732,10
20096,36589,3
46066,27820,9
49778,30982,9
18978,59555,4
20690,31334,16
5245,25971,5
19656,16694,7
22453,59988,7
10466,18822,8
5540,25644,11
16038,31243,5
44801,29127,13
4898,51223,11
3406,26944,2
41647,43843,8
25812,29360,9
1258,54993,13
23015,49063,15
29387,27917,11
34391,21888,9
12172,27909,18
48115,9705,9
59023,30904,6
19851,44174,9
28635,34119,7
4757,7225,7
30178,26706,11
51781,52534,7
3205,9581,10
287,51778,11
10593,25359,12
6540,43283,2
13534,28402,7
11651,29858,11
57442,23777,4
53884,27166,9
1830,40808,14
42229,13899,16
24392,21319,6
55128,4482,16
19918,56567,8
22266,23021,15
24454,35051,11
18797,54866,11
57659,32645,7
4080,48345,7
33641,53160,1
22411,53843,9
40107,7414,4
52432,58778,10
30375,34388,4
59900,40294,5
38993,22276,4
37979,32086,8
59133,48129,7
17121,29862,8
46669,1185,9
2025,12382,7
56136,56310,8
18364,37605,13
20244,54285,3
54782,58320,4
45038,53809,12
31907,58393,13
36947,9093,6
45511,49372,7
26803,26395,12
5437,5933,8
6758,11179,5
26527,32437,11
44923,17618,6
11197,41942,12
49926,48934,5
31310,31390,8
2501,23994,11
39823,34734,8
52369,19733,8
22979,24106,10
1189,16017,11
48116,13034,15
56261,23058,3
9774,36357,10
4207,12632,8
11999,39368,7
24715,54411,0
49429,14708,6
44178,4449,10
3287,11387,7
4841,36422,7
47761,37881,7
55191,46751,4
35208,17297,12
13023,23791,11
19786,37059,0
53301,44455,3
56157,7856,17
49283,42194,2
5876,38518,5
35336,15687,9
12844,30223,2
54160,15383,2
41900,56888,9
55038,59812,10
30704,15705,16
23909,21665,9
53861,20289,2
5626,10929,16
59629,11851,4
12376,492,6
8239,50618,10
8923,22463,8
35179,16308,5
46488,5060,5
1798,3926,1
22671,19517,2
43291,17445,13
3339,30281,3
20018,22491,3
25775,15940,8
22280,17890,7
11283,21386,11
50511,40050,9
3680,26190,3
43638,23379,11
46032,33684,10
50334,14072,8
42111,25756,7
26914,3147,3
44570,3181,10
4304,42732,5
9162,55504,9
52945,31599,12
2880,49427,11
13187,12378,15
15990,56546,10
51662,36076,9
22902,42891,11
55847,33931,18
28084,48398,12
39970,23264,7
50517,46394,6
56844,52718,16
4457,16124,4
16717,10322,10
28692,9470,7
26709,53142,16
40416,56594,10
38355,36474,9
35950,14237,14
36009,2413,10
5683,44291,7
25193,17866,13
48956,44872,1
43288,23995,9
30917,15017,7
23547,50077,11
78,4549,5
19796,6996,4
10788,39915,15
56083,36802,5
7092,44832,14
43212,17224,10
32292,24060,4
35815,24016,6
22629,11930,4
37898,391,9
14231,17887,14
47665,5093,13
38097,46431,5
11513,27798,11
34793,37379,8
55693,8894,7
11759,13039,8
48394,45322,17
19986,57825,13
53471,1595,3
5367,54587,10
12977,2481,9
4051,23523,3
21016,25852,14
53750,24364,8
25695,48442,7
32299,39006,5
1899,34273,7
55103,26727,8
46534,22393,8
14815,46792,10
30713,47369,9
33470,35792,8
55586,24234,16
30714,57279,9
19167,43584,8
9629,24975,13
30173,30167,12
15528,8148,13
31914,32387,11
49217,56682,10
54880,5127,8
54396,49221,7
59158,14833,10
36779,50138,14
30850,10434,14
43600,39755,4
18236,57311,7
49058,29802,16
47309,25379,16
56892,26543,15
54050,59644,18
27692,5384,15
58213,3857,13
43883,23424,8
40292,57187,18
43477,8647,9
41500,55337,10
13301,28273,15
29312,20021,4
41985,13535,4
45295,25008,13
8797,49779,12
30374,2360,12
59630,1011,5
55674,57700,8
56643,41871,9
59314,50740,17
43606,39987,14
28972,58158,15
36714,31323,7
18688,10890,16
56351,22820,6
51579,6497,7
54127,39687,10
51123,22085,13
55841,21575,7
47926,40653,10
38659,46613,10
46468,9935,9
34261,51695,4
56805,34519,6
45396,43890,10
50165,49931,12
43406,33064,5
30759,59653,7
15353,45483,8
27474,29128,1
32189,10970,10
32111,45335,12
19298,3437,10
10106,6443,3
37540,2128,6
15797,58246,12
29961,32772,5
45707,3566,12
58235,15550,3
37978,38769,2
8578,56817,4
34284,15524,6
4169,59351,9
5562,24984,10
35277,35322,13
59212,3646,11
38604,31781,13
3664,36464,17
28539,9063,14
51542,27214,5
13586,25976,10
3901,10312,3
41149,4215,14
37450,43245,9
4436,9329,4
22402,30782,13
10811,33645,5
28158,59704,7
51131,42902,5
19325,13941,6
21059,49801,14
32623,22372,10
17105,42336,5
51898,36395,9
33135,1410,15
5558,42037,11
27052,47310,3
9041,11729,9
37693,38183,16
26226,55250,17
44025,11957,9
36452,41751,13
24874,48341,11
40593,21275,9
11144,33010,10
30362,25,5
48503,43973,14
21696,55661,11
43604,41732,5
1080,55277,1
52128,6601,7
46794,21360,13
16352,51749,1
34505,34049,11
4230,41275,9
7597,3051,3
24058,30179,7
13281,11657,8
41824,51377,2
57168,35154,11
210,38148,2
55138,22713,8
19564,7295,7
3258,58132,12
37397,47563,11
59233,46865,2
30036,42627,9
11510,50465,8
3084,5705,18
4252,55417,5
30553,35547,13
30017,53516,13
44691,9377,7
14373,50084,11
22668,2094,4
11463,11159,11
26132,22346,11
45527,6044,11
5323,4001,6
35989,35174,13
6173,5795,14
45390,2935,5
7240,11653,5
27950,24803,9
45929,6351,6
47320,5195,9
21096,24889,12
13382,45509,10
516,31226,14
3345,14468,3
53180,43705,2
1069,18112,1
46964,49690,16
48989,28104,7
54409,14660,12
56603,10828,8
48591,5134,10
38158,5507,9
48904,6082,4
48311,11529,11
30442,5671,13
42077,18961,11
43533,54798,10
49767,3158,17
12801,7051,14
34808,28061,11
12682,54524,5
32493,52631,4
35438,40331,14
37555,32133,4
36025,21316,10
25627,38732,5
46211,34784,7
35271,8244,12
6621,54912,11
59869,3902,2
47937,33235,9
9336,6235,9
50276,3829,6
26042,31716,9
7954,4332,7
48210,377,7
9914,28439,1
24675,52007,11
9818,12584,6
43808,48930,4
34852,53865,9
20978,40816,8
39834,5441,16
4426,40749,8
29227,53440,9
35860,26829,14
27407,39670,4
33222,31617,7
9738,9741,9
32043,10723,8
29263,3940,7
12800,14716,14
6829,7994,12
21827,27487,13
31256,6124,11
56943,40760,6
29064,15510,4
5147,7088,2
46733,45770,10
15867,21295,10
50285,13358,18
20613,56355,4
56352,25214,0
1402,11452,14
4870,37162,9
54972,41084,12
32022,48940,11
41241,8324,13
34869,4629,1
23849,17540,8
12766,16807,6
46183,52112,4
13165,31847,13
49071,14860,8
34706,53819,2
9510,25560,12
18893,15008,3
17036,38815,10
17408,55247,15
24582,46721,11
49130,22325,10
18594,32066,14
2485,36837,8
3715,53609,3
41126,29027,5
20051,35388,8
9526,11892,12
13476,44273,10
55857,17144,9
51238,6472,7
57329,10467,12
20496,50988,12
49127,39314,11
36196,53404,9
13933,9245,11
46282,32468,17
28794,36750,6
7546,27305,5
20439,12727,5
12228,23188,7
34439,14496,13
1084,47131,3
54579,4786,6
27583,41609,0
27437,57082,8
41325,39078,11
25769,31833,15
34969,12518,15
21642,49997,12
53804,39379,7
52728,32439,1
59388,35463,7
24387,44860,13
21055,27709,10
56105,58225,10
26025,14054,14
44951,5940,9
8130,35409,7
59516,34121,13
53634,46573,13
25367,43210,18
34027,5342,4
4832,58524,14
19561,23019,10
54410,41995,10
24630,43858,9
8289,52708,4
46095,23260,14
29631,57411,12
38180,47280,6
36514,2729,5
1278,42535,7
1216,6336,11
1940,20140,14
18640,971,8
54908,34873,5
35379,42090,12
20841,47358,15
46984,13772,7
24375,30099,16
39065,1591,14
25559,23975,8
23496,41608,8
18288,34246,8
1041,14082,15
56644,28744,3
22580,7110,13
56463,40143,13
57136,31189,12
7969,10755,0
35523,6237,14
47060,24661,5
18553,10765,8
30871,22507,8
42849,30830,5
42198,30150,10
55332,18721,10
35043,38076,10
53469,1445,1
50563,31015,2
27496,54751,13
24399,7430,9
33847,22136,8
44407,42297,17
54420,35452,12
13046,38814,13
26274,32524,11
32514,52937,7
5941,5891,7
35708,54226,8
9752,7448,14
16073,28939,13
53308,565,7
58790,9506,5
25472,46155,16
45167,15801,8
55115,9584,1
47239,35812,15
56522,15717,3
46418,33925,9
17273,3001,6
29816,21624,10
26920,19240,6
22717,31411,9
25819,59999,16
21020,3501,17
42810,58728,4
508,59056,8
20805,58457,3
521,34171,10
29445,1522,18
13873,22680,5
34587,46695,9
19758,36174,7
20865,32095,8
50607,29527,14
55877,17883,5
43513,42178,5
46404,17531,16
2027,46871,7
24875,33000,11
5970,13285,6
1546,46330,12
10059,59379,16
11502,4418,4
30612,8748,6
31387,46558,13
39534,32170,9
57992,38198,2
59236,31585,15
676,43733,6
47879,20521,15
7064,36825,14
16873,53435,12
27704,21623,8
50385,18765,3
49598,42298,11
2505,45880,3
19544,34598,10
7404,43215,9
33314,14689,11
43364,53659,12
26586,26137,13
58330,11421,12
55357,34626,13
22134,13221,10
11886,50267,8
2615,7830,0
